110	481	Diario AS	16/07/2018	es	https://as.com/futbol/2018/07/16/primera/1531734656_920844.html
45	482	Diario AS	16/07/2018	es	https://as.com/futbol/2018/07/16/primera/1531726179_577917.html
114	483	Daily Mail	15/07/2018	en	http://www.dailymail.co.uk/sport/article-5955499/Southampton-targeting-20m-rated-Liverpool-striker-Danny-Ings.html
80	484	Daily Mail	14/07/2018	en	http://www.dailymail.co.uk/sport/football/article-5954347/Eden-Hazard-hints-possible-Chelsea-exit-amid-Real-Madrid-rumours.html
101	485	Daily Mail	14/07/2018	en	http://www.dailymail.co.uk/sport/football/article-5953477/Pogba-offered-Barcelona-unhappy-Mourinho-United.html
115	486	O Jogo	16/07/2018	pt	https://www.ojogo.pt/internacional/noticias/interior/chelsea-complica-a-vida-a-hazard-e-ao-real-madrid-9598372.html
84	487	O Jogo	15/07/2018	pt	https://www.ojogo.pt/futebol/1a-liga/porto/noticias/interior/sobre-o-interesse-do-fc-porto-em-eder-militao-estamos-disponiveis-para-negociar-9596974.html
102	488	O Jogo	15/07/2018	pt	https://www.ojogo.pt/futebol/1a-liga/sporting/noticias/interior/tudo-por-tudo-por-bas-dost-o-ponto-da-situacao-9596720.html
85	489	O Jogo	15/07/2018	pt	https://www.ojogo.pt/futebol/1a-liga/benfica/noticias/interior/barcelona-complica-planos-do-benfica-para-rafinha--9596097.html
44	490	O Jogo	15/07/2018	pt	https://www.ojogo.pt/futebol/1a-liga/porto/noticias/interior/mbemba-ainda-espera-pelo-fc-porto-mas-ja-nao-volta-ao-newcastle-9595442.html
49	491	O Jogo	16/07/2018	pt	https://www.ojogo.pt/internacional/portugueses/noticias/interior/betis-anuncia-apresentacao-de-william-e-deixa-aviso-aos-adeptos-9600844.html
32	492	Marca	17/07/2018	es	http://www.marca.com/futbol/real-madrid/2018/07/17/5b4ceef0268e3e70768b45ae.html
32	493	Marca	16/07/2018	es	http://www.marca.com/futbol/real-madrid/2018/07/16/5b4ba348e5fdea653a8b464e.html
107	494	Marca	17/07/2018	es	http://www.marca.com/futbol/real-sociedad/2018/07/17/5b4cf93822601d9b368b464b.html
115	495	Marca	16/07/2018	es	http://www.marca.com/futbol/real-madrid/2018/07/16/5b4ba746e5fdea553a8b462e.html
116	496	Marca	16/07/2018	es	http://www.marca.com/futbol/getafe/2018/07/16/5b4c7058268e3e260c8b4617.html
80	497	Goal	16/07/2018	en	http://www.goal.com/en-us/news/hazard-may-be-ready-for-something-different-belgium-boss/qub2yzuzvfmr1m0roajhygfzf
20	498	The Sun	14/07/2018	en	https://www.thesun.co.uk/sport/football/6781692/tottenham-juan-quintero-spurs/
114	499	The Sun	14/07/2018	en	https://www.thesun.co.uk/sport/football/6780129/southampton-transfer-news-danny-ings-liverpool/
80	500	The Sun	14/07/2018	en	https://www.thesun.co.uk/sport/football/6780393/eden-hazard-chelsea-madrid/
32	501	The Sun	14/07/2018	en	https://www.thesun.co.uk/sport/football/6778082/chelsea-transfer-news-thibaut-courtois-real-madrid-2/
98	502	The Sun	14/07/2018	en	https://www.thesun.co.uk/world-cup-2018/6777207/leicester-england-harry-maguire-pay-rise-man-united/
115	503	The Sun	16/07/2018	en	https://www.thesun.co.uk/sport/football/6788028/chelsea-transfer-news-200m-price-tag-eden-hazard-real-madrid-world-cup/
113	504	The Sun	15/07/2018	en	https://www.thesun.co.uk/sport/football/6783291/gareth-bale-talks-real-madrid-future-transfer-united/
21	505	The Sun	16/07/2018	en	https://www.thesun.co.uk/sport/football/6792149/chelsea-willian-barcelona-coutinho-eu-passport/
117	506	The Sun	14/07/2018	en	https://www.thesun.co.uk/sport/football/6777348/man-united-news-derby-frank-lampard-demetri-mitchell/
81	507	Sky Sports	16/07/2018	en	http://www.skysports.com/football/news/11679/11438780/manchester-city-baulk-at-real-madrids-mateo-kovacic-asking-price
114	508	Daily Echo	16/07/2018	en	http://www.dailyecho.co.uk/sport/16356753.danny-ings-is-not-on-southamptons-radar/
113	509	Metro	16/07/2018	en	https://metro.co.uk/2018/07/16/gareth-bale-set-to-stay-at-real-madrid-as-cristiano-ronaldos-successor-7721475/
81	510	Metro	17/07/2018	en	https://metro.co.uk/2018/07/17/manchester-city-pull-transfer-race-sign-manchester-united-target-mateo-kovacic-7724411/
80	511	Daily Mirror	16/07/2018	en	https://www.mirror.co.uk/sport/football/news/eden-hazard-transfer-belgium-boss-12930752
89	512	Daily Mirror	14/07/2018	en	https://www.mirror.co.uk/sport/football/transfer-news/gareth-bales-real-madrid-future-12917004
50	513	Daily Star	15/07/2018	en	https://www.dailystar.co.uk/sport/football/716454/Everton-transfer-news-Yerry-Mina-Barcelona
110	514	A Bola	25/06/2018	pt	https://www.abola.pt/Clubes/Noticias/Ver/737144/162
21	515	A Bola	29/06/2018	pt	https://www.abola.pt/Clubes/Noticias/Ver/737769/162
25	516	A Bola	04/07/2018	pt	https://www.abola.pt/Clubes/Noticias/Ver/738668/126
50	517	A Bola	09/07/2018	pt	https://www.abola.pt/Clubes/Noticias/Ver/739389/162
61	518	A Bola	17/07/2018	pt	https://www.abola.pt/Nnh/Noticias/Ver/740669
118	519	A Bola	17/07/2018	pt	https://www.abola.pt/Nnh/Noticias/Ver/740672
119	520	A Bola	12/06/2018	pt	https://www.abola.pt/Clubes/Noticias/Ver/735174/268
102	521	A Bola	18/07/2018	pt	https://www.abola.pt/Nnh/Noticias/Ver/740742
81	522	A Bola	16/07/2018	pt	https://www.abola.pt/Clubes/Noticias/Ver/740569/52
81	523	A Bola	10/07/2018	pt	https://www.abola.pt/Clubes/Noticias/Ver/739577/52
75	524	A Bola	10/07/2018	pt	https://www.abola.pt/Clubes/Noticias/Ver/739526/52
4	525	A Bola	26/06/2018	pt	https://www.abola.pt/Clubes/Noticias/Ver/737333/52
73	526	A Bola	04/07/2018	pt	https://www.abola.pt/Clubes/Noticias/Ver/738693/126
28	527	A Bola	12/07/2018	pt	https://www.abola.pt/Clubes/Noticias/Ver/739983/42
28	528	A Bola	12/07/2018	pt	https://www.abola.pt/Clubes/Noticias/Ver/739878/42
120	529	A Bola	21/06/2018	pt	https://www.abola.pt/Clubes/Noticias/Ver/736632/42
34	530	A Bola	27/06/2018	pt	https://www.abola.pt/Clubes/Noticias/Ver/737427/42
118	531	A Bola	26/06/2018	pt	https://www.abola.pt/Clubes/Noticias/Ver/737306/42
57	532	A Bola	22/07/2018	pt	https://www.abola.pt/Clubes/Noticias/Ver/741483/42
44	533	A Bola	17/07/2018	pt	https://www.abola.pt/Clubes/Noticias/Ver/740646/42
44	534	A Bola	05/07/2018	pt	https://www.abola.pt/Clubes/Noticias/Ver/738795/42
44	535	A Bola	02/07/2018	pt	https://www.abola.pt/Clubes/Noticias/Ver/738237/42
7	536	A Bola	25/06/2018	pt	https://www.abola.pt/Clubes/Noticias/Ver/737137/42
29	537	A Bola	06/07/2018	pt	https://www.abola.pt/Clubes/Noticias/Ver/738962/42
60	538	A Bola	15/07/2018	pt	https://www.abola.pt/Clubes/Noticias/Ver/740298/42
60	539	A Bola	10/07/2018	pt	https://www.abola.pt/Clubes/Noticias/Ver/739545/42
121	540	A Bola	23/06/2018	pt	https://www.abola.pt/Clubes/Noticias/Ver/736841/42
122	541	A Bola	11/07/2018	pt	https://www.abola.pt/Clubes/Noticias/Ver/739708/42
123	542	A Bola	28/06/2018	pt	https://www.abola.pt/Clubes/Noticias/Ver/737625/42
122	543	A Bola	11/07/2018	pt	https://www.abola.pt/Clubes/Noticias/Ver/739766/42
124	544	A Bola	26/06/2018	pt	https://www.abola.pt/Clubes/Noticias/Ver/737277/42
125	545	A Bola	15/06/2018	pt	https://www.abola.pt/Clubes/Noticias/Ver/735537/46
125	546	A Bola	06/06/2018	pt	https://www.abola.pt/Clubes/Noticias/Ver/734138/46
87	547	A Bola	13/07/2018	pt	https://www.abola.pt/Clubes/Noticias/Ver/740113/46
65	548	A Bola	07/07/2018	pt	https://www.abola.pt/Clubes/Noticias/Ver/739177/46
22	549	A Bola	08/07/2018	pt	https://www.abola.pt/Clubes/Noticias/Ver/739267/136
21	550	A Bola	29/06/2018	pt	https://www.abola.pt/Clubes/Noticias/Ver/737769/136
22	551	A Bola	18/06/2018	pt	https://www.abola.pt/Clubes/Noticias/Ver/736008/136
3	552	A Bola	04/06/2018	pt	https://www.abola.pt/Clubes/Noticias/Ver/733861/136
3	553	A Bola	29/06/2018	pt	https://www.abola.pt/Clubes/Noticias/Ver/737792/136
1	554	A Bola	06/07/2018	pt	https://www.abola.pt/Clubes/Noticias/Ver/738944/136
126	555	A Bola	05/06/2018	pt	https://www.abola.pt/Clubes/Noticias/Ver/733999/136
42	556	A Bola	08/07/2018	pt	https://www.abola.pt/Clubes/Noticias/Ver/739314/160
42	557	A Bola	27/05/2018	pt	https://www.abola.pt/Clubes/Noticias/Ver/732540/160
127	558	A Bola	25/05/2018	pt	https://www.abola.pt/Clubes/Noticias/Ver/732223/160
32	559	A Bola	17/07/2018	pt	https://www.abola.pt/Clubes/Noticias/Ver/740650/198
88	560	A Bola	12/07/2018	pt	https://www.abola.pt/Clubes/Noticias/Ver/739845/198
129	561	A Bola	19/07/2018	pt	https://www.abola.pt/Clubes/Noticias/Ver/740950/40
88	562	A Bola	10/07/2018	pt	https://www.abola.pt/Clubes/Noticias/Ver/739550/198
91	563	A Bola	23/06/2018	pt	https://www.abola.pt/Clubes/Noticias/Ver/736887/198
129	564	A Bola	21/07/2018	pt	https://www.abola.pt/Clubes/Noticias/Ver/741323/40
48	565	A Bola	03/07/2018	pt	https://www.abola.pt/Clubes/Noticias/Ver/738470/40
6	566	A Bola	26/06/2018	pt	https://www.abola.pt/Clubes/Noticias/Ver/737322/40
6	567	A Bola	27/06/2018	pt	https://www.abola.pt/Clubes/Noticias/Ver/737467/40
6	568	A Bola	28/06/2018	pt	https://www.abola.pt/Clubes/Noticias/Ver/737626/40
36	569	A Bola	02/07/2018	pt	https://www.abola.pt/Clubes/Noticias/Ver/738379/40
6	570	A Bola	06/07/2018	pt	https://www.abola.pt/Clubes/Noticias/Ver/738946/40
85	571	A Bola	11/07/2018	pt	https://www.abola.pt/Clubes/Noticias/Ver/739704/40
49	572	A Bola	04/07/2018	pt	https://www.abola.pt/Clubes/Noticias/Ver/738659/147
49	573	A Bola	05/07/2018	pt	https://www.abola.pt/Clubes/Noticias/Ver/738896/147
128	574	A Bola	06/07/2018	pt	https://www.abola.pt/Clubes/Noticias/Ver/738965/147
130	575	A Bola	19/07/2018	pt	https://www.abola.pt/Clubes/Noticias/Ver/741032/40
78	576	A Bola	10/07/2018	pt	https://www.abola.pt/Clubes/Noticias/Ver/739565/147
45	577	A Bola	05/07/2018	pt	https://www.abola.pt/Clubes/Noticias/Ver/738822/147
129	578	A Bola	20/07/2018	pt	https://www.abola.pt/Clubes/Noticias/Ver/741157/40
118	579	A Bola	19/07/2018	pt	https://www.abola.pt/Clubes/Noticias/Ver/740958/42
29	580	A Bola	18/07/2018	pt	https://www.abola.pt/Clubes/Noticias/Ver/740876/42
79	581	A Bola	21/07/2018	pt	https://www.abola.pt/Clubes/Noticias/Ver/741357/42
79	582	A Bola	21/07/2018	pt	https://www.abola.pt/Clubes/Noticias/Ver/741403/42
84	583	A Bola	20/07/2018	pt	https://www.abola.pt/Clubes/Noticias/Ver/741168/42
132	584	A Bola	23/07/2018	pt	https://www.abola.pt/Clubes/Noticias/Ver/741602/147
111	585	A Bola	22/07/2018	pt	https://www.abola.pt/Clubes/Noticias/Ver/741560/147
111	586	A Bola	22/07/2018	pt	https://www.abola.pt/Clubes/Noticias/Ver/741520/147
111	587	A Bola	21/07/2018	pt	https://www.abola.pt/Clubes/Noticias/Ver/741415/147
102	588	A Bola	21/07/2018	pt	https://www.abola.pt/Clubes/Noticias/Ver/741320/147
102	589	A Bola	20/07/2018	pt	https://www.abola.pt/Clubes/Noticias/Ver/741287/147
102	590	A Bola	21/07/2018	pt	https://www.abola.pt/Clubes/Noticias/Ver/741327/147
102	591	A Bola	21/07/2018	pt	https://www.abola.pt/Clubes/Noticias/Ver/741324/147
102	592	A Bola	21/07/2018	pt	https://www.abola.pt/Clubes/Noticias/Ver/741313/147
133	593	A Bola	21/07/2018	pt	https://www.abola.pt/Clubes/Noticias/Ver/741341/147
45	594	A Bola	22/07/2018	pt	https://www.abola.pt/Clubes/Noticias/Ver/741435/147
134	595	A Bola	21/07/2018	pt	https://www.abola.pt/Clubes/Noticias/Ver/741408/147
104	596	A Bola	18/07/2018	pt	https://www.abola.pt/Clubes/Noticias/Ver/740760/147
135	597	A Bola	20/07/2018	pt	https://www.abola.pt/Clubes/Noticias/Ver/741248/162
47	598	A Bola	20/07/2018	pt	https://www.abola.pt/Clubes/Noticias/Ver/741212/162
136	599	A Bola	21/07/2018	pt	https://www.abola.pt/Clubes/Noticias/Ver/741413/147
112	600	A Bola	21/07/2018	pt	https://www.abola.pt/Clubes/Noticias/Ver/741395/162
58	601	A Bola	18/07/2018	pt	https://www.abola.pt/Clubes/Noticias/Ver/740869/160
95	602	A Bola	22/07/2018	pt	https://www.abola.pt/Clubes/Noticias/Ver/741577/136
137	603	A Bola	21/07/2018	pt	https://www.abola.pt/Clubes/Noticias/Ver/741431/136
65	604	A Bola	20/07/2018	pt	https://www.abola.pt/Clubes/Noticias/Ver/741205/46
80	605	A Bola	21/07/2018	pt	https://www.abola.pt/Clubes/Noticias/Ver/741335/198
88	606	A Bola	19/07/2018	pt	https://www.abola.pt/Clubes/Noticias/Ver/740965/198
80	607	A Bola	19/07/2018	pt	https://www.abola.pt/Clubes/Noticias/Ver/741109/198
115	608	A Bola	22/07/2018	pt	https://www.abola.pt/Clubes/Noticias/Ver/741562/198
115	609	A Bola	22/07/2018	pt	https://www.abola.pt/Clubes/Noticias/Ver/741472/198
21	610	A Bola	20/07/2018	pt	https://www.abola.pt/Clubes/Noticias/Ver/741285/198
138	611	A Bola	21/07/2018	pt	https://www.abola.pt/Clubes/Noticias/Ver/741309/198
139	612	A Bola	17/07/2018	pt	https://www.abola.pt/Clubes/Noticias/Ver/740708/126
139	613	A Bola	18/07/2018	pt	https://www.abola.pt/Clubes/Noticias/Ver/740786/126
140	614	A Bola	21/07/2018	pt	https://www.abola.pt/Clubes/Noticias/Ver/741346/147
141	615	O Jogo	24/05/2018	pt	https://www.ojogo.pt/futebol/1a-liga/sporting/noticias/interior/marcos-acuna-estuda-rescisao-de-contrato-9372521.html
142	616	O Jogo	24/05/2018	pt	https://www.ojogo.pt/futebol/1a-liga/sporting/noticias/interior/mathieu-esta-na-lista-de-desejos-de-unai-emery-para-o-arsenal-9373674.html
124	617	O Jogo	24/05/2018	pt	https://www.ojogo.pt/futebol/1a-liga/porto/noticias/interior/layun-nao-volta-ao-fc-porto-e-sevilha-paga-segunda-opcao-de-compra-9375273.html
42	618	O Jogo	24/05/2018	pt	https://www.ojogo.pt/internacional/noticias/interior/city-volta-a-carga-por-mahrez-9375288.html
127	619	O Jogo	24/05/2018	pt	https://www.ojogo.pt/internacional/noticias/interior/espanhois-apontam-isco-ao-manchester-city-9376254.html
75	620	O Jogo	25/05/2018	pt	https://www.ojogo.pt/internacional/noticias/interior/real-madrid-rejeitou-duas-propostas-astronomicas-por-asensio-9377092.html
143	621	O Jogo	25/05/2018	pt	https://www.ojogo.pt/futebol/1a-liga/benfica/noticias/interior/aaron-martin-benfica-negou-espanhois-insistem-9379909.html
113	622	O Jogo	26/05/2018	pt	https://www.ojogo.pt/internacional/liga-campeoes/noticias/interior/depois-de-ronaldo-o-heroi-da-final-tambem-lanca-duvidas-9382430.html
17	623	O Jogo	26/05/2018	pt	https://www.ojogo.pt/internacional/cristiano-ronaldo/noticias/interior/cristiano-ronaldo-despede-se-foi-muito-bonito-jogar-no-real-madrid-9382363.html
156	624	O Jogo	26/05/2018	pt	https://www.ojogo.pt/internacional/noticias/interior/e-uma-prenda-pagar-100-milhoes-de-euros-por-griezmann-9382102.html
42	625	O Jogo	27/05/2018	pt	https://www.ojogo.pt/internacional/noticias/interior/manchester-city-com-proposta-astronomica-para-fechar-mahrez-de-vez-9383436.html
17	626	O Jogo	27/05/2018	pt	https://www.ojogo.pt/internacional/cristiano-ronaldo/noticias/interior/marca-palavras-de-ronaldo-nao-cairam-bem-no-balneario-do-real-madrid-9383132.html
141	627	O Jogo	27/05/2018	pt	https://www.ojogo.pt/futebol/1a-liga/sporting/noticias/interior/acuna-assumiu-fim-de-ciclo-no-sporting-e-garantiu-que-ja-nao-volta-9382982.html
144	628	O Jogo	27/05/2018	pt	https://www.ojogo.pt/futebol/1a-liga/benfica/noticias/interior/lema-nao-quer-renovar-e-benfica-espreita-oportunidade-9383534.html
145	629	O Jogo	28/05/2018	pt	https://www.ojogo.pt/futebol/1a-liga/benfica/noticias/interior/benfica-disputa-avancado-do-barcelona-b-avancam-na-catalunha-9387088.html
146	630	O Jogo	29/05/2018	pt	https://www.ojogo.pt/internacional/jose-mourinho/noticias/interior/mourinho-prepara-se-para-aproveitar-sangria-do-aston-villa-9388732.html
147	631	O Jogo	29/05/2018	pt	https://www.ojogo.pt/internacional/noticias/interior/real-madrid--quer-central-do-atletico-segundo-a-marca-9389285.html
34	632	O Jogo	29/05/2018	pt	https://www.ojogo.pt/futebol/1a-liga/porto/noticias/interior/-a-preferencia-do-herrera-passa-por-continuar-no-fc-porto-9390630.html
148	633	O Jogo	30/05/2018	pt	https://www.ojogo.pt/futebol/1a-liga/benfica/noticias/interior/imprensa-brasileira-coloca-scarpa-no-radar-do-benfica-9391854.html
149	634	O Jogo	30/05/2018	pt	https://www.ojogo.pt/futebol/1a-liga/sporting/noticias/interior/alan-ruiz-atrai-cobica-europeia-e-volta-a-orbita-do-espanhol-9393912.html
150	635	O Jogo	31/05/2018	pt	https://www.ojogo.pt/futebol/1a-liga/porto/noticias/interior/presidente-do-river-plate-garante-vamos-exercer-a-opcao-por-quintero-9397699.html
151	636	O Jogo	01/06/2018	pt	https://www.ojogo.pt/futebol/1a-liga/benfica/noticias/interior/benfica-sondou-iago-borduchi-e-pode-avancar-com-proposta-9399057.html
17	637	O Jogo	02/06/2018	pt	https://www.ojogo.pt/internacional/cristiano-ronaldo/noticias/interior/ronaldo-comunicou-intencao-de-sair-do-real-madrid-semanas-antes-de-kiev-9402215.html
119	638	O Jogo	02/06/2018	pt	https://www.ojogo.pt/futebol/1a-liga/sporting/noticias/interior/bas-dost-agrada-ao-novo-treinador-do-sevilha-avanca-a-marca-9402779.html
152	639	O Jogo	02/06/2018	pt	https://www.ojogo.pt/futebol/1a-liga/benfica/noticias/interior/marco-silva-assumiu-o-everton-e-logo-surgiu-carrillo-nos-rumores-9402299.html
57	640	O Jogo	03/06/2018	pt	https://www.ojogo.pt/futebol/1a-liga/porto/noticias/interior/debandada-nas-laterais-do-fc-porto-prende-alex-telles-9404347.html
89	641	O Jogo	03/06/2018	pt	https://www.ojogo.pt/internacional/noticias/interior/os-argumentos-do-manchester-united-para-convencer-bale-segundo-o-the-times-9404389.html
153	642	O Jogo	04/06/2018	pt	https://www.ojogo.pt/futebol/1a-liga/porto/noticias/interior/joao-pedro-esta-a-caminho-do-fc-porto-9408234.html
3	643	O Jogo	05/06/2018	pt	https://www.ojogo.pt/internacional/noticias/interior/fellaini-ingleses-apontam-mudanca-que-pode-agitar-a-premier-league-9410105.html
83	644	O Jogo	05/06/2018	pt	https://www.ojogo.pt/internacional/noticias/interior/foi-apontado-aos-tres-grandes-e-agora-surge-na-mira-do-barcelona-9410460.html
153	645	O Jogo	05/06/2018	pt	https://www.ojogo.pt/futebol/1a-liga/porto/noticias/interior/joao-pedro-ja-esta-no-porto-para-assinar-contrato-9411215.html
17	646	O Jogo	06/06/2018	pt	https://www.ojogo.pt/internacional/cristiano-ronaldo/noticias/interior/real-madrid-reuniu-com-jorge-mendes-e-o-resultado-nao-agradou-a-ronaldo-9414000.html
126	647	O Jogo	06/06/2018	pt	https://www.ojogo.pt/internacional/noticias/interior/mourinho-entra-em-cena-e-pode-roubar-central-ao-barcelona-9414120.html
33	648	O Jogo	06/06/2018	pt	https://www.ojogo.pt/internacional/noticias/interior/tottenham-mais-de-100-milhoes-para-gastar-e-um-jogador-para-tirar-a-mourinho-9414374.html
17	649	O Jogo	07/06/2018	pt	https://www.ojogo.pt/internacional/cristiano-ronaldo/noticias/interior/ronaldo-pediu-para-sair-e-florentino-disse-sim-adianta-a-marca-9420675.html
153	650	O Jogo	07/06/2018	pt	https://www.ojogo.pt/futebol/1a-liga/porto/noticias/interior/oficial-joao-pedro-e-reforco-do-fc-porto-9420936.html
144	651	O Jogo	08/06/2018	pt	https://www.ojogo.pt/futebol/1a-liga/benfica/noticias/interior/cristian-lema-desviado-da-rota-do-benfica-9424111.html
17	652	O Jogo	09/06/2018	pt	https://www.ojogo.pt/internacional/cristiano-ronaldo/noticias/interior/os-numeros-oferecidos-pelo-real-madrid-que-podem-fazer-ronaldo-pensar-duas-vezes-9426660.html
154	653	O Jogo	10/06/2018	pt	https://www.ojogo.pt/futebol/1a-liga/sporting/noticias/interior/balbuena-a-caminho-para-o-eixo-da-defesa-9427166.html
60	654	O Jogo	11/06/2018	pt	https://www.ojogo.pt/futebol/1a-liga/porto/noticias/interior/marega-este-e-o-melhor-momento-para-tentar-a-minha-sorte-noutro-lado-9432712.html
44	655	O Jogo	12/06/2018	pt	https://www.ojogo.pt/futebol/1a-liga/porto/noticias/interior/mbemba-proximo-do-fc-porto-garantem-ingleses-e-belgas-9439809.html
78	656	O Jogo	12/06/2018	pt	https://www.ojogo.pt/futebol/1a-liga/sporting/noticias/interior/agente-de-bruno-fernandes-revela-clube-interessado-e-promete-novidades-9444588.html
78	657	O Jogo	12/06/2018	pt	https://www.ojogo.pt/futebol/1a-liga/sporting/noticias/interior/agente-de-bruno-fernandes-desmente-entrevista-e-garante-calma-na-decisao-9445593.html
155	658	O Jogo	12/06/2018	pt	https://www.ojogo.pt/futebol/1a-liga/sporting/noticias/interior/adan-foi-proposto-ao-sporting-mas-operacao-esta-suspensa-9445878.html
156	659	O Jogo	12/06/2018	pt	https://www.ojogo.pt/internacional/noticias/interior/griezmann-ja-tem-o-futuro-decidido-avancam-em-franca-9438912.html
57	660	O Jogo	14/06/2018	pt	https://www.ojogo.pt/futebol/1a-liga/porto/noticias/interior/alex-telles-vira-noticia-de-mercado-em-franca-e-a-culpa-e-do-psg-9463600.html
44	661	O Jogo	14/06/2018	pt	https://www.ojogo.pt/futebol/1a-liga/porto/noticias/interior/mbemba-esta-a-caminho-e-reforcos-podem-nao-ficar-por-aqui-9467478.html
156	662	O Jogo	14/06/2018	pt	https://www.ojogo.pt/internacional/noticias/interior/griezmann-vai-continuar-no-atletico-de-madrid-9468076.html
157	663	A Bola	25/05/2018	pt	https://www.abola.pt/Nnh/Noticias/Ver/732267
158	664	Sapo	19/06/2018	pt	https://desporto.sapo.pt/futebol/primeira-liga/artigos/fc-porto-entra-na-luta-por-cristian-pavon
159	665	Mais Futebol	25/07/2018	pt	http://www.maisfutebol.iol.pt/mercado/argentina/pavon-agora-esta-em-conversacoes-com-o-sporting
159	666	Correio da Manhã	26/07/2018	pt	https://www.cmjornal.pt/desporto/futebol/detalhe/cristian-pavon-para-o-lugar-de-gelson-no-sporting
160	667	O Jogo	16/06/2018	pt	https://www.ojogo.pt/futebol/1a-liga/benfica/noticias/interior/roger-guedes-negociado-para-reforcar-benfica-9474875.html
144	668	O Jogo	17/06/2018	pt	https://www.ojogo.pt/futebol/1a-liga/benfica/noticias/interior/lema-assina-por-benfica-e-evita-clausula-de-rescisao-9477603.html
161	669	O Jogo	17/06/2018	pt	https://www.ojogo.pt/futebol/1a-liga/porto/noticias/interior/fc-porto-entre-a-oportunidade-e-o-preco-de-goncalo-paciencia-9476908.html
161	670	O Jogo	04/06/2018	pt	https://www.ojogo.pt/futebol/1a-liga/porto/noticias/interior/goncalo-paciencia-desafia-o-passado-9409232.html
104	671	O Jogo	14/06/2018	pt	https://www.ojogo.pt/futebol/1a-liga/sporting/noticias/interior/rodrigo-battaglia-rescindiu-com-o-sporting-9465862.html
162	672	O Jogo	17/06/2018	pt	https://www.ojogo.pt/futebol/1a-liga/porto/noticias/interior/betis-bate-na-porta-por-oliver-torres-9475961.html
162	673	Correio da Manhã	09/07/2018	pt	https://www.cmjornal.pt/desporto/detalhe/espanha-chama-por-oliver-torres
141	674	O Jogo	14/06/2018	pt	https://www.ojogo.pt/futebol/1a-liga/sporting/noticias/interior/acuna-nao-rescinde-com-o-sporting-9468461.html
163	675	Record	15/06/2018	pt	https://www.record.pt/futebol/futebol-nacional/liga-nos/sporting/detalhe/acua-oferecido-ao-rival-benfica.html
163	676	O Jogo	18/06/2018	pt	https://www.ojogo.pt/futebol/1a-liga/sporting/noticias/interior/acuna-nao-foi-oferecido-ao-benfica-nem-recebeu-casa-ou-apartamento-9480030.html
156	677	O Jogo	18/06/2018	pt	https://www.ojogo.pt/internacional/noticias/interior/atletico-de-madrid-foi-a-russia-assinar-com-griezmann-9481662.html
164	678	O Jogo	19/06/2018	pt	https://www.ojogo.pt/futebol/1a-liga/benfica/noticias/interior/benfica-apresentou-proposta-por-torres-9482762.html
44	679	O Jogo	20/06/2018	pt	https://www.ojogo.pt/futebol/1a-liga/porto/noticias/interior/mbemba-a-espera-de-acordo-entre-os-clubes-9491393.html
144	680	O Jogo	21/06/2018	pt	https://www.ojogo.pt/futebol/1a-liga/benfica/noticias/interior/lema-chegou-a-lisboa-para-assinar-pelo-benfica-9492084.html
113	681	O Jogo	21/06/2018	pt	https://www.ojogo.pt/internacional/noticias/interior/gareth-bale-tem-uma-condicao-para-ficar-no-real-madrid-9492363.html
164	682	O Jogo	22/06/2018	pt	https://www.ojogo.pt/futebol/1a-liga/benfica/noticias/interior/benfica-seria-grande-passo-na-minha-carreira-9497909.html
144	683	O Jogo	22/06/2018	pt	https://www.ojogo.pt/futebol/1a-liga/benfica/noticias/interior/oficial-lema-assina-pelo-benfica-9500698.html
41	684	O Jogo	24/06/2018	pt	https://www.ojogo.pt/futebol/1a-liga/benfica/noticias/interior/benfica-aposta-tudo-na-contratacao-de-bruno-fernandes-9504994.html
57	685	O Jogo	24/06/2018	pt	https://www.ojogo.pt/futebol/1a-liga/porto/noticias/interior/lequipe-aponta-alex-telles-ao-psg-9505557.html
165	686	O Jogo	24/06/2018	pt	https://www.ojogo.pt/futebol/1a-liga/sporting/noticias/interior/manchester-city-oferece-contrato-a-rafael-leao-avancam-em-inglaterra-9506906.html
110	687	O Jogo	25/06/2018	pt	https://www.ojogo.pt/internacional/portugueses/noticias/interior/valencia-pede-andre-gomes-de-volta-mas-o-barcelona-coloca-dois-entraves-9508098.html
17	688	O Jogo	28/06/2018	pt	https://www.ojogo.pt/internacional/cristiano-ronaldo/noticias/interior/ronaldo-e-real-madrid-acordaram-baixar-clausula-para-facilitar-saida-do-portugues-avancam-em-espanha-9522780.html
6	689	O Jogo	28/06/2018	pt	https://www.ojogo.pt/futebol/1a-liga/benfica/noticias/interior/benfica-ja-sabe-o-preco-de-pol-fernandez-9521862.html
3	690	O Jogo	29/06/2018	pt	https://www.ojogo.pt/internacional/noticias/interior/oficial-ponto-final-nas-duvidas-em-redor-do-futuro-de-fellaini-9528466.html
143	691	O Jogo	29/06/2018	pt	https://www.ojogo.pt/futebol/1a-liga/benfica/noticias/interior/ligado-ao-benfica-aaron-martin-ve-clausula-de-rescisao-disparar-9529137.html
158	692	O Jogo	21/06/2018	pt	https://www.ojogo.pt/futebol/1a-liga/porto/noticias/interior/proposta-do-fc-porto-por-pavon-segue-nos-proximos-dias-8581568.html
166	693	Record	16/06/2018	pt	https://www.record.pt/futebol/futebol-nacional/liga-nos/benfica/detalhe/seferovic-agrada-ao-west-ham.html
